01162020,Sheridan Hill to Gillson Park,20.0,2.0,seg,run
01162020,Premium Sidewalk,23.0,2.0,seg,run
01112020,Lee to Hamilton 400m,48.0,5.0,seg,run
01112020,Vendra 2 - Evanston Beach,25.0,5.0,seg,run
01112020,Norwestern - Sheridan (running north),5.0,5.0,seg,run
01112020,NU to Baha'i Temple,2.0,5.0,seg,run
01112020,NU sheridan Rd,18.0,5.0,seg,run
01082020,Sheridan Road Climb,71.0,14.0,seg,run
01082020,Lakefront : south blvd to Greenleaf,45.0,14.0,seg,run
01082020,Lee to Hamilton 400m,48.0,14.0,seg,run
01082020,Vendra 2 - Evanston Beach,25.0,14.0,seg,run
01082020,Northwestern - Lakefront Northbound,25.0,14.0,seg,run
01082020,Heading north,8.0,14.0,seg,run
01082020,Sheridan Hill to Gillson Park,20.0,14.0,seg,run
01082020,Northwestern - Lakefront Southbound,20.0,14.0,seg,run
01082020,Vendra 1 - Evanston Beach,30.0,14.0,seg,run
01082020,Rounding Calvary Cemetery - South,13.0,14.0,seg,run
01082020,Rounding Calvary Cemetery - North,9.0,14.0,seg,run
01082020,Prime Sidewalk,15.0,14.0,seg,run
01082020,Premium Sidewalk,23.0,14.0,seg,run
01082020,Dawes Park 400m,47.0,14.0,seg,run
01042020,Sheridan Road Climb,71.0,5.0,seg,run
01042020,Lakefront : south blvd to Greenleaf,45.0,5.0,seg,run
01042020,Lee to Hamilton 400m,48.0,5.0,seg,run
01042020,Arrington Lagoon Loop,8.0,5.0,seg,run
01042020,Dawes Park 400m,47.0,5.0,seg,run
01032020,Lakefill South,12.0,7.0,seg,run
01032020,Northwestern - Lakefront Southbound,20.0,7.0,seg,run
01032020,Lee to Hamilton 400m,48.0,7.0,seg,run
01032020,Vendra 2 - Evanston Beach,25.0,7.0,seg,run
01032020,Northwestern - Lakefront Northbound,25.0,7.0,seg,run
01032020,Heading north,8.0,7.0,seg,run
01032020,Dawes Park 400m,47.0,7.0,seg,run
01012020,Sheridan Road Climb,71.0,7.0,seg,run
01012020,Lakefront : south blvd to Greenleaf,45.0,7.0,seg,run
01012020,Lee to Hamilton 400m,48.0,7.0,seg,run
01012020,Vendra 2 - Evanston Beach,25.0,7.0,seg,run
01012020,Northwestern - Lakefront Northbound,25.0,7.0,seg,run
01012020,Heading north,8.0,7.0,seg,run
01012020,Dawes Park 400m,47.0,7.0,seg,run
12312019,Custer/South Blvd Saunter,40.0,1.0,seg,run
12302019,Sheridan Road Climb,71.0,4.0,seg,run
12302019,Lakefront : south blvd to Greenleaf,45.0,4.0,seg,run
12302019,Lee to Hamilton 400m,48.0,4.0,seg,run
12302019,Hamilton to Lee 400m,24.0,4.0,seg,run
12292019,Delwood to Casey,1.0,2.0,seg,run
12292019,Lowell to South Village,1.0,2.0,seg,run
12252019,Sheridan Road Climb,71.0,10.0,seg,run
12252019,Lakefront : south blvd to Greenleaf,45.0,10.0,seg,run
12252019,Lee to Hamilton 400m,48.0,10.0,seg,run
12252019,Vendra 2 - Evanston Beach,25.0,10.0,seg,run
12252019,Northwestern - Lakefront Northbound,25.0,10.0,seg,run
12252019,NU sheridan Rd,18.0,10.0,seg,run
12252019,Hamilton to Lee 400m,24.0,10.0,seg,run
12252019,Vendra 1 - Evanston Beach,30.0,10.0,seg,run
12252019,Lake Dash,19.0,10.0,seg,run
12252019,Dawes Park 400m,47.0,10.0,seg,run
12222019,Sheridan Hill to Gillson Park,20.0,3.0,seg,run
12222019,Prime Sidewalk,15.0,3.0,seg,run
12222019,Premium Sidewalk,23.0,3.0,seg,run
12202019,"Lakeshore pedestrian path, Addison to Aldine",21.0,7.0,seg,run
12202019,Lake Shore (Irving to Roscoe),23.0,7.0,seg,run
12202019,Downhill Belmont Harbor,21.0,7.0,seg,run
12202019,"Lakeshore pedestrian path, Barry to Addison",24.0,7.0,seg,run
12202019,Recreation Drive Sprint,24.0,7.0,seg,run
12202019,Belmont Harbor to Irving Park Rd,22.0,7.0,seg,run
12202019,Tennis Court Tree Lines,23.0,7.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS Mile,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS Mile,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS Mile,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS Mile,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12182019,ETHS Mile,8.0,2.0,seg,run
12182019,ETHS - Hot Lap,8.0,2.0,seg,run
12172019,Custer/South Blvd Saunter,40.0,1.0,seg,run
12152019,Prime Sidewalk,15.0,1.0,seg,run
12132019,Sheridan Hill to Gillson Park,20.0,2.0,seg,run
12132019,Premium Sidewalk,23.0,2.0,seg,run
12112019,Sheridan Road Climb,71.0,1.0,seg,run
12102019,Sheridan Hill to Gillson Park,20.0,5.0,seg,run
12102019,ERC Water Station 2,1.0,5.0,seg,run
12102019,From Kenilworth to Gillson,2.0,5.0,seg,run
12102019,Prime Sidewalk,15.0,5.0,seg,run
12102019,Premium Sidewalk,23.0,5.0,seg,run
12092019,Custer/South Blvd Saunter,40.0,1.0,seg,run
11292019,Norwestern - Sheridan (running north),5.0,4.0,seg,run
11292019,Lakefill South,12.0,4.0,seg,run
11292019,Northwestern - Lakefront Southbound,20.0,4.0,seg,run
11292019,Evanston Flying Turkey 5k,1.0,4.0,seg,run
11282019,"Lakeshore pedestrian path, Addison to Aldine",21.0,9.0,seg,run
11282019,Lake Shore (Irving to Roscoe),23.0,9.0,seg,run
11282019,Downhill Belmont Harbor,21.0,9.0,seg,run
11282019,Diversey Bridge to Belmont Harbor,14.0,9.0,seg,run
11282019,Div to Belmont Sprint.,21.0,9.0,seg,run
11282019,"Lakeshore pedestrian path, Barry to Addison",24.0,9.0,seg,run
11282019,Recreation Drive Sprint,24.0,9.0,seg,run
11282019,Belmont Harbor to Irving Park Rd,22.0,9.0,seg,run
11282019,Tennis Court Tree Lines,23.0,9.0,seg,run
11262019,Sheridan Hill to Gillson Park,20.0,2.0,seg,run
